0,39,10,snappy
0,39,11,snappy
0,39,12,snappy
0,39,13,snappy
0,39,14,snappy
0,39,15,copy
0,39,16,snappy
0,39,19,snappy
0,40,1,snappy
0,40,2,snappy
0,40,3,snappy
0,40,4,snappy
0,40,5,snappy
0,40,6,bzip2_5
0,40,7,snappy
0,40,8,snappy
0,40,9,snappy
0,40,10,snappy
0,40,11,snappy
0,40,12,snappy
0,40,13,snappy
0,40,14,copy
0,40,15,copy
0,40,16,copy
0,41,1,snappy
0,41,2,snappy
0,41,3,snappy
0,41,4,snappy
0,41,5,bzip2_5
0,41,6,bzip2_5
0,41,7,snappy
0,41,8,snappy
0,41,9,snappy
0,41,10,copy
0,41,11,snappy
0,41,12,copy
0,41,13,copy
0,41,15,snappy
0,42,1,copy
0,42,2,copy
0,42,3,copy
0,42,4,copy
0,42,5,bzip2_5
0,42,6,bzip2_5
0,42,7,copy
0,42,8,copy
0,42,9,copy
0,42,10,copy
0,42,11,copy
0,42,12,copy
0,42,13,copy
0,42,14,copy
0,43,1,copy
0,43,2,copy
0,43,3,copy
0,43,4,copy
0,43,5,bzip2_5
0,43,6,bzip2_5
0,43,7,bzip2_5
0,43,8,copy
0,43,9,copy
0,43,10,copy
0,43,11,copy
0,43,12,copy
0,43,13,copy
0,43,14,copy
0,44,5,bzip2_5
0,45,5,bzip2_5
0,45,6,bzip2_5
0,46,5,bzip2_5
0,46,6,bzip2_5
0,47,5,bzip2_5
0,47,6,bzip2_5
0,48,3,bzip2_5
0,48,4,bzip2_5
0,48,6,bzip2_5
0,49,5,bzip2_5
0,49,6,bzip2_5
0,50,5,bzip2_5
0,50,6,bzip2_5
0,51,15,bzip2_5
0,53,3,lzo_9
0,53,5,lzo_9
0,53,15,bzip2_5
0,55,0,copy
0,55,1,copy
0,55,2,lzo_9
0,55,3,lzo_9
0,55,4,copy
0,55,5,copy
0,55,6,copy
0,55,7,copy
0,55,8,bzip2_5
0,55,9,copy
0,55,10,copy
0,55,11,copy
0,55,12,copy
0,55,13,copy
0,55,15,bzip2_5
0,55,16,copy
0,56,1,copy
0,56,2,snappy
0,56,3,snappy
0,56,4,copy
0,56,5,snappy
0,56,6,snappy
0,56,7,snappy
0,56,8,snappy
0,56,9,snappy
0,56,10,snappy
0,56,11,snappy
0,56,12,copy
0,56,13,copy
0,56,14,snappy
0,56,15,bzip2_5
0,56,16,copy
0,57,0,snappy
0,57,1,snappy
0,57,2,snappy
0,57,3,snappy
0,57,4,snappy
0,57,5,snappy
0,57,6,snappy
0,57,7,snappy
0,57,8,snappy
0,57,9,snappy
0,57,10,snappy
0,57,11,snappy
0,57,12,snappy
0,57,13,snappy
0,57,15,snappy
0,58,1,snappy
0,58,2,snappy
0,58,3,snappy
0,58,4,snappy
0,58,5,snappy
0,58,6,snappy
0,58,7,snappy
0,58,8,snappy
0,58,9,snappy
0,58,10,snappy
0,58,11,snappy
0,58,12,snappy
0,58,13,snappy
0,58,14,snappy
0,58,15,bzip2_5
0,58,16,snappy
0,58,19,snappy
0,59,0,copy
0,59,1,snappy
0,59,2,snappy
0,59,3,snappy
0,59,4,snappy
0,59,5,snappy
0,59,6,snappy
0,59,7,snappy
0,59,8,snappy
0,59,9,snappy
0,59,10,snappy
0,59,11,snappy
0,59,12,snappy
0,59,13,snappy
0,59,15,bzip2_5
0,60,0,snappy
0,60,1,copy
0,60,2,snappy
0,60,3,snappy
0,60,4,snappy
0,60,5,snappy
0,60,6,snappy
0,60,7,snappy
0,60,8,snappy
0,60,9,snappy
0,60,10,snappy
0,60,11,snappy
0,60,12,snappy
0,60,14,snappy
0,60,15,snappy
0,60,16,snappy
0,60,19,snappy
0,61,1,copy
0,61,2,lzo_9
0,61,3,lzo_9
0,61,4,copy
0,61,5,snappy
0,61,6,snappy
0,61,7,copy
0,61,8,copy
0,61,9,copy
0,61,10,copy
0,61,11,bzip2_5
0,61,12,bzip2_5
0,61,13,copy
0,62,3,lzo_9
0,62,4,lzo_9
0,62,5,snappy
0,62,6,snappy
0,62,15,bzip2_5
0,63,1,copy
0,63,2,copy
0,63,3,lzo_9
0,63,4,lzo_9
0,63,5,copy
0,63,6,copy
0,63,7,copy
0,63,8,copy
0,63,9,copy
0,63,10,copy
0,63,11,copy
0,63,12,copy
0,63,13,copy
0,63,14,copy
0,63,15,bzip2_5
0,63,16,copy
0,63,19,copy
0,64,6,bzip2_5
0,64,8,bzip2_5
0,67,15,bzip2_5
0,68,15,bzip2_5
0,69,5,copy
0,69,6,copy
0,69,7,copy
0,69,15,bzip2_5
0,70,5,bzip2_5
0,70,6,bzip2_5
0,70,8,bzip2_5
0,70,15,bzip2_5
0,71,15,bzip2_5
0,72,1,copy
0,72,2,copy
0,72,3,copy
0,72,4,copy
0,72,5,snappy
0,72,6,snappy
0,72,7,snappy
0,72,8,bzip2_5
0,72,9,copy
0,72,10,copy
0,72,11,copy
0,72,12,copy
0,72,13,copy
0,72,15,bzip2_5
0,73,1,copy
0,73,2,snappy
0,73,3,snappy
0,73,4,copy
0,73,5,snappy
0,73,6,snappy
0,73,7,snappy
0,73,8,snappy
0,73,9,snappy
0,73,10,snappy
0,73,11,snappy
0,73,12,snappy
0,73,13,copy
0,73,14,snappy
0,73,15,bzip2_5
0,73,16,snappy
0,73,19,snappy
0,74,0,copy
0,74,1,snappy
0,74,2,snappy
0,74,3,snappy
0,74,4,snappy
0,74,5,snappy
0,74,6,snappy
0,74,7,snappy
0,74,8,snappy
0,74,9,snappy
0,74,10,snappy
0,74,11,snappy
0,74,12,snappy
0,74,13,snappy
0,74,14,snappy
0,74,15,copy
0,75,1,copy
0,75,2,copy
0,75,3,copy
0,75,4,copy
0,75,5,copy
0,75,6,zlib_6
0,75,7,copy
0,75,8,copy
0,75,9,copy
0,75,10,copy
0,75,11,copy
0,75,12,copy
0,75,13,copy
0,75,15,copy
0,75,16,copy
0,76,0,copy
0,76,1,snappy
0,76,2,snappy
0,76,3,snappy
0,76,4,snappy
0,76,5,snappy
0,76,6,snappy
0,76,7,snappy
0,76,8,snappy
0,76,9,snappy
0,76,10,snappy
0,76,11,snappy
0,76,12,snappy
0,76,13,snappy
0,76,14,snappy
0,76,15,snappy
0,76,16,snappy
0,76,19,snappy
0,77,0,copy
0,77,1,snappy
0,77,2,snappy
0,77,3,snappy
0,77,4,snappy
0,77,5,snappy
0,77,6,snappy
0,77,7,snappy
0,77,8,snappy
0,77,9,snappy
0,77,10,snappy
0,77,11,snappy
0,77,12,snappy
0,77,13,snappy
0,77,14,snappy
0,77,15,snappy
0,77,16,snappy
0,77,19,snappy
0,78,0,snappy
0,78,1,snappy
0,78,2,snappy
0,78,3,snappy
0,78,4,snappy
0,78,5,snappy
0,78,6,snappy
0,78,7,snappy
0,78,8,snappy
0,78,9,snappy
0,78,10,snappy
0,78,11,snappy
0,78,12,snappy
0,78,13,snappy
0,78,15,snappy
0,78,16,copy
0,79,0,snappy
0,79,1,snappy
0,79,2,snappy
0,79,3,snappy
0,79,4,snappy
0,79,5,snappy
0,79,6,snappy
0,79,7,snappy
0,79,8,snappy
0,79,9,snappy
0,79,10,snappy
0,79,11,snappy
0,79,12,snappy
0,79,13,snappy
0,79,14,snappy
0,79,15,bzip2_5
0,79,16,snappy
0,79,19,snappy
0,80,0,copy
0,80,1,snappy
0,80,2,snappy
0,80,3,snappy
0,80,4,snappy
0,80,5,snappy
0,80,6,snappy
0,80,7,snappy
0,80,8,snappy
0,80,9,snappy
0,80,10,snappy
0,80,11,snappy
0,80,12,snappy
0,80,13,copy
0,80,15,bzip2_5
0,81,1,snappy
0,81,2,snappy
0,81,3,snappy
0,81,4,snappy
0,81,5,snappy
0,81,6,snappy
0,81,7,snappy
0,81,8,snappy
0,81,9,snappy
0,81,10,snappy
0,81,11,snappy
0,81,12,snappy
0,81,13,snappy
0,81,14,snappy
0,81,15,snappy
0,81,16,snappy
0,81,19,snappy
0,82,1,copy
0,82,2,copy
0,82,3,copy
0,82,4,copy
0,82,5,snappy
0,82,6,snappy
0,82,7,copy
0,82,8,copy
0,82,9,copy
0,82,10,copy
0,82,11,copy
0,82,12,copy
0,82,13,copy
0,82,15,bzip2_5
0,83,1,snappy
0,83,2,snappy
0,83,3,snappy
0,83,4,snappy
0,83,5,snappy
0,83,6,snappy
0,83,7,snappy
0,83,8,snappy
0,83,9,snappy
0,83,10,snappy
0,83,11,snappy
0,83,12,snappy
0,83,13,copy
0,83,15,bzip2_5
0,84,1,snappy
0,84,2,snappy
0,84,3,snappy
0,84,4,snappy
0,84,5,snappy
0,84,6,snappy
0,84,7,snappy
0,84,8,snappy
0,84,9,snappy
0,84,10,snappy
0,84,11,snappy
0,84,12,snappy
0,84,13,copy
0,84,14,copy
0,84,16,copy
0,84,19,copy
0,86,5,zlib_6
0,86,8,bzip2_5
0,87,0,copy
0,87,15,bzip2_5
0,88,15,bzip2_5
0,89,1,copy
0,89,2,copy
0,89,3,copy
0,89,4,copy
0,89,5,copy
0,89,6,copy
0,89,7,copy
0,89,8,copy
0,89,9,copy
0,89,10,copy
0,89,11,copy
0,89,12,copy
0,89,13,copy
0,89,15,copy
0,89,16,copy
0,90,1,copy
0,90,2,copy
0,90,3,copy
0,90,4,copy
0,90,5,snappy
0,90,6,snappy
0,90,7,snappy
0,90,8,snappy
0,90,9,snappy
0,90,10,snappy
0,90,11,snappy
0,90,12,copy
0,90,15,bzip2_5
0,91,1,snappy
0,91,2,snappy
0,91,3,snappy
0,91,4,snappy
0,91,5,snappy
0,91,6,snappy
0,91,7,snappy
0,91,8,snappy
0,91,9,snappy
0,91,10,snappy
0,91,11,snappy
0,91,12,snappy
0,91,13,snappy
0,91,14,snappy
0,91,15,snappy
0,93,0,copy
0,93,1,copy
0,93,2,copy
0,93,3,copy
0,93,4,copy
0,93,5,snappy
0,93,6,snappy
0,93,7,snappy
0,93,8,copy
0,93,9,copy
0,93,10,copy
0,93,11,copy
0,93,12,copy
0,93,15,copy
0,94,0,copy
0,94,2,snappy
0,94,3,snappy
0,94,4,snappy
0,94,5,snappy
0,94,6,snappy
0,94,7,snappy
0,94,8,snappy
0,94,9,snappy
0,94,10,snappy
0,94,11,snappy
0,94,12,snappy
0,94,13,copy
0,94,16,copy
0,95,1,snappy
0,95,2,snappy
0,95,3,snappy
0,95,4,snappy
0,95,5,snappy
0,95,6,snappy
0,95,7,snappy
0,95,8,snappy
0,95,9,snappy
0,95,10,snappy
0,95,11,snappy
0,95,12,snappy
0,95,13,snappy
0,95,14,copy
0,95,15,copy
0,95,16,copy
0,95,19,copy
0,96,1,copy
0,96,2,copy
0,96,3,snappy
0,96,4,snappy
0,96,5,snappy
0,96,6,snappy
0,96,7,snappy
0,96,8,snappy
0,96,9,snappy
0,96,10,snappy
0,96,11,snappy
0,96,12,snappy
0,96,13,snappy
0,96,14,snappy
0,96,15,snappy
0,96,16,snappy
0,96,19,snappy
0,97,0,copy
0,97,1,snappy
0,97,2,snappy
0,97,3,snappy
0,97,4,snappy
0,97,5,snappy
0,97,6,snappy
0,97,7,snappy
0,97,8,snappy
0,97,9,snappy
0,97,10,snappy
0,97,11,snappy
0,97,12,snappy
0,97,13,snappy
0,97,15,snappy
0,97,16,copy
0,98,1,copy
0,98,2,snappy
0,98,3,snappy
0,98,4,copy
0,98,5,snappy
0,98,6,snappy
0,98,7,snappy
0,98,8,snappy
0,98,9,snappy
0,98,10,snappy
0,98,11,snappy
0,98,12,snappy
0,98,13,snappy
0,98,14,snappy
0,98,15,copy
0,98,16,snappy
0,98,19,snappy
0,99,0,copy
0,99,1,snappy
0,99,2,zlib_6
0,99,3,snappy
0,99,4,snappy
0,99,5,snappy
0,99,6,snappy
0,99,7,snappy
0,99,8,zlib_6
0,99,9,zlib_6
0,99,10,zlib_6
0,99,11,zlib_6
0,99,12,snappy
0,99,13,snappy
0,99,14,zlib_6
0,99,15,snappy
0,99,16,zlib_6
0,99,19,zlib_6
2,0,0,bzip2_5
2,0,1,bzip2_5
2,0,2,bzip2_5
2,0,3,bzip2_5
2,0,4,bzip2_5
2,0,5,bzip2_5
2,0,6,zlib_6
2,0,7,bzip2_5
2,0,8,bzip2_5
2,0,9,zlib_6
2,0,10,zlib_6
2,0,11,zlib_6
2,0,12,zlib_6
2,0,13,bzip2_5
2,0,15,bzip2_5
2,0,16,bzip2_5
2,1,0,zlib_6
2,1,1,bzip2_5
2,1,2,bzip2_5
2,1,3,bzip2_5
2,1,4,bzip2_5
2,1,5,bzip2_5
2,1,6,bzip2_5
2,1,7,bzip2_5
2,1,8,bzip2_5
2,1,9,bzip2_5
2,1,10,bzip2_5
2,1,11,bzip2_5
2,1,12,bzip2_5
2,1,13,bzip2_5
2,1,14,bzip2_5
2,1,15,bzip2_5
2,1,16,bzip2_5
2,1,19,bzip2_5
2,2,1,bzip2_5
2,2,2,bzip2_5
2,2,3,zlib_6
2,2,4,bzip2_5
2,2,5,bzip2_5
2,2,6,zlib_6
2,2,7,bzip2_5
2,2,8,bzip2_5
2,2,9,zlib_6
2,2,10,zlib_6
2,2,11,zlib_6
2,2,12,zlib_6
2,2,13,zlib_6
2,2,14,bzip2_5
2,2,15,zlib_6
2,2,16,bzip2_5
2,2,19,bzip2_5
2,3,0,lzo_9
2,3,1,bzip2_5
2,3,2,bzip2_5
2,3,3,zlib_6
2,3,4,zlib_6
2,3,5,bzip2_5
2,3,6,bzip2_5
2,3,7,zlib_6
2,3,8,zlib_6
2,3,9,zlib_6
2,3,10,zlib_6
2,3,11,zlib_6
2,3,12,zlib_6
2,3,13,zlib_6
2,3,14,snappy
2,3,15,snappy
2,3,16,snappy
2,3,19,snappy
2,4,0,snappy
2,4,1,zlib_6
2,4,2,zlib_6
2,4,3,zlib_6
2,4,4,zlib_6
2,4,5,bzip2_5
2,4,6,bzip2_5
2,4,7,zlib_6
2,4,8,lzo_9
2,4,9,lzo_9
2,4,10,bzip2_5
2,4,11,bzip2_5
2,4,12,lzo_9
2,4,13,snappy
2,4,14,zlib_6
2,4,15,bzip2_5
2,4,16,zlib_6
2,4,19,zlib_6
2,5,0,zlib_6
2,5,1,bzip2_5
2,5,2,bzip2_5
2,5,3,bzip2_5
2,5,4,bzip2_5
2,5,5,bzip2_5
2,5,6,bzip2_5
2,5,7,bzip2_5
2,5,8,bzip2_5
2,5,9,bzip2_5
2,5,10,bzip2_5
2,5,11,bzip2_5
2,5,12,bzip2_5
2,5,13,zlib_6
2,5,14,zlib_6
2,5,15,bzip2_5
2,5,16,lzo_9
2,5,19,zlib_6
2,6,0,bzip2_5
2,6,1,bzip2_5
2,6,2,bzip2_5
2,6,3,zlib_6
2,6,4,lzo_9
2,6,5,bzip2_5
2,6,6,bzip2_5
2,6,7,zlib_6
2,6,8,bzip2_5
2,6,9,zlib_6
2,6,10,bzip2_5
2,6,11,bzip2_5
2,6,12,bzip2_5
2,6,13,lzo_9
2,6,14,zlib_6
2,6,15,bzip2_5
2,6,16,zlib_6
2,6,19,zlib_6
2,7,1,bzip2_5
2,7,2,bzip2_5
2,7,3,bzip2_5
2,7,4,bzip2_5
2,7,5,bzip2_5
2,7,6,bzip2_5
2,7,7,bzip2_5
2,7,8,bzip2_5
2,7,9,bzip2_5
2,7,10,bzip2_5
2,7,11,bzip2_5
2,7,12,bzip2_5
2,8,0,zlib_6
2,8,1,zlib_6
2,8,2,bzip2_5
2,8,3,bzip2_5
2,8,4,bzip2_5
2,8,5,bzip2_5
2,8,6,bzip2_5
2,8,7,lzo_9
2,8,8,bzip2_5
2,8,9,lzo_9
2,8,10,zlib_6
2,8,11,zlib_6
2,8,12,zlib_6
2,8,13,bzip2_5
2,8,14,copy
2,8,15,bzip2_5
2,8,16,copy
2,8,19,copy
2,9,0,zlib_6
2,9,1,bzip2_5
2,9,2,zlib_6
2,9,3,zlib_6
2,9,4,zlib_6
2,9,5,bzip2_5
2,9,6,bzip2_5
2,9,7,bzip2_5
2,9,8,bzip2_5
2,9,9,zlib_6
2,9,10,bzip2_5
2,9,11,bzip2_5
2,9,12,bzip2_5
2,9,13,zlib_6
2,9,14,zlib_6
2,9,15,bzip2_5
2,9,16,zlib_6
2,9,19,bzip2_5
2,10,0,zlib_6
2,10,1,zlib_6
2,10,2,bzip2_5
2,10,3,zlib_6
2,10,4,bzip2_5
2,10,5,bzip2_5
2,10,6,bzip2_5
2,10,7,zlib_6
2,10,8,bzip2_5
2,10,9,bzip2_5
2,10,10,bzip2_5
2,10,11,bzip2_5
2,10,12,bzip2_5
2,10,13,bzip2_5
2,10,14,bzip2_5
2,10,15,bzip2_5
2,10,16,zlib_6
2,10,19,lzo_9
2,11,0,copy
2,11,1,snappy
2,11,2,snappy
2,11,3,snappy
2,11,4,snappy
2,11,5,bzip2_5
2,11,6,bzip2_5
2,11,7,snappy
2,11,8,snappy
2,11,9,snappy
2,11,10,snappy
2,11,11,snappy
2,11,12,snappy
2,11,13,snappy
2,11,14,snappy
2,11,15,snappy
2,11,16,snappy
2,11,19,snappy
2,12,1,snappy
2,12,2,snappy
2,12,3,snappy
2,12,4,snappy
2,12,5,bzip2_5
2,12,6,bzip2_5
2,12,7,snappy
2,12,8,snappy
2,12,9,snappy
2,12,10,bzip2_5
2,12,11,lzo_9
2,12,12,lzo_9
2,12,13,snappy
2,12,14,snappy
2,12,16,snappy
2,12,19,snappy
2,13,1,snappy
2,13,2,zlib_6
2,13,3,zlib_6
2,13,4,bzip2_5
2,13,5,bzip2_5
2,13,6,zlib_6
2,13,7,bzip2_5
2,13,8,zlib_6
2,13,9,bzip2_5
2,13,10,bzip2_5
2,13,11,bzip2_5
2,13,12,lzo_9
2,13,13,bzip2_5
2,13,15,bzip2_5
2,13,16,snappy
2,14,1,snappy
2,14,2,zlib_6
2,14,3,snappy
2,14,4,zlib_6
2,14,5,bzip2_5
2,14,6,bzip2_5
2,14,7,zlib_6
2,14,8,zlib_6
2,14,9,zlib_6
2,14,10,bzip2_5
2,14,11,bzip2_5
2,14,12,bzip2_5
2,14,13,snappy
2,14,14,snappy
2,14,16,snappy
2,14,19,snappy
2,15,1,snappy
2,15,2,snappy
2,15,3,snappy
2,15,4,snappy
2,15,5,bzip2_5
2,15,6,bzip2_5
2,15,7,snappy
2,15,8,snappy
2,15,9,snappy
2,15,10,lzo_9
2,15,11,lzo_9
2,15,12,snappy
2,15,13,snappy
2,15,14,snappy
2,15,16,snappy
2,15,19,snappy
2,16,3,zlib_6
2,16,4,zlib_6
2,16,5,bzip2_5
2,16,6,bzip2_5
2,16,7,zlib_6
2,16,8,bzip2_5
2,16,9,zlib_6
2,16,10,lzo_9
2,16,11,lzo_9
2,16,12,zlib_6
2,16,15,zlib_6
2,17,0,snappy
2,17,1,zlib_6
2,17,2,zlib_6
2,17,3,zlib_6
2,17,4,zlib_6
2,17,5,zlib_6
2,17,6,bzip2_5
2,17,7,zlib_6
2,17,8,zlib_6
2,17,9,zlib_6
2,17,10,zlib_6
2,17,11,zlib_6
2,17,12,lzo_9
2,17,13,zlib_6
2,17,14,zlib_6
2,17,15,snappy
2,17,16,zlib_6
2,17,19,zlib_6
2,18,0,zlib_6
2,18,1,bzip2_5
2,18,2,bzip2_5
2,18,3,zlib_6
2,18,4,zlib_6
2,18,5,zlib_6
2,18,6,zlib_6
2,18,7,bzip2_5
2,18,8,bzip2_5
2,18,9,zlib_6
2,18,10,bzip2_5
2,18,11,bzip2_5
2,18,12,bzip2_5
2,18,13,bzip2_5
2,18,14,zlib_6
2,18,15,bzip2_5
2,18,16,zlib_6
2,18,19,lzo_9
2,19,0,zlib_6
2,19,1,zlib_6
2,19,2,bzip2_5
2,19,3,bzip2_5
2,19,4,bzip2_5
2,19,5,bzip2_5
2,19,6,bzip2_5
2,19,7,zlib_6
2,19,8,bzip2_5
2,19,9,bzip2_5
2,19,10,bzip2_5
2,19,11,bzip2_5
2,19,12,bzip2_5
2,19,13,bzip2_5
2,19,14,zlib_6
2,19,15,bzip2_5
2,19,16,zlib_6
2,19,19,zlib_6
2,20,0,snappy
2,20,1,bzip2_5
2,20,2,zlib_6
2,20,3,zlib_6
2,20,4,zlib_6
2,20,5,bzip2_5
2,20,6,bzip2_5
